filename,width,height,class,xmin,ymin,xmax,ymax
15370.jpg,520,520,left_foot,23,501,164,310
15370.jpg,520,520,right_foot,102,501,225,273
13791.jpg,520,520,left_foot,241,329,323,121
13216.jpg,520,520,left_foot,103,497,245,112
13216.jpg,520,520,right_foot,232,501,381,132
15146.jpg,520,520,left_foot,148,431,212,243
15146.jpg,520,520,right_foot,271,431,346,249
10732.jpg,520,520,right_foot,214,430,374,62
13711.jpg,520,520,left_foot,160,452,256,262
13711.jpg,520,520,right_foot,281,432,360,250
13586.jpg,520,520,left_foot,57,351,160,78
13586.jpg,520,520,right_foot,351,369,462,102
13422.jpg,520,520,left_foot,233,366,414,72
16975.jpg,520,520,right_foot,84,501,388,131
16976.jpg,520,520,right_foot,76,491,249,19
13587.jpg,520,520,right_foot,128,501,357,125
13895.jpg,520,520,left_foot,182,501,428,115
7909.jpg,520,520,right_foot,11,424,153,71
13588.jpg,520,520,right_foot,237,501,466,85
16977.jpg,520,520,left_foot,103,401,251,65
16978.jpg,520,520,left_foot,211,359,477,28
11083.jpg,520,520,left_foot,34,416,167,146
11083.jpg,520,520,right_foot,309,450,461,171
13141.jpg,520,520,left_foot,212,466,378,25
15237.jpg,520,520,left_foot,251,320,329,99
13792.jpg,520,520,left_foot,280,331,391,71
15371.jpg,520,520,left_foot,198,314,366,131
11111.jpg,520,520,left_foot,99,417,210,187
11111.jpg,520,520,right_foot,348,406,436,205
12132.jpg,520,520,left_foot,131,431,228,229
12132.jpg,520,520,right_foot,296,427,387,230
13277.jpg,520,520,right_foot,79,352,176,150
15148.jpg,520,520,left_foot,140,255,237,104
15148.jpg,520,520,right_foot,279,257,357,100
13589.jpg,520,520,right_foot,127,501,315,46
11084.jpg,520,520,left_foot,190,311,315,17
13590.jpg,520,520,right_foot,19,501,266,11
13142.jpg,520,520,left_foot,155,424,307,85
13712.jpg,520,520,right_foot,40,244,109,116
13591.jpg,520,520,left_foot,123,309,318,112
12636.jpg,520,520,right_foot,173,373,289,77
15149.jpg,520,520,left_foot,11,421,217,41
15149.jpg,520,520,right_foot,201,466,352,63
13592.jpg,520,520,right_foot,88,322,240,36
13217.jpg,520,520,right_foot,50,501,259,58
13281.jpg,520,520,right_foot,70,321,181,44
13280.jpg,520,520,right_foot,11,359,128,136
13713.jpg,520,520,left_foot,324,400,426,171
15150.jpg,520,520,left_foot,82,337,216,83
13143.jpg,520,520,left_foot,27,478,203,107
13143.jpg,520,520,right_foot,290,482,494,125
16980.jpg,520,520,left_foot,149,418,252,165
16980.jpg,520,520,right_foot,271,362,374,88
15151.jpg,520,520,left_foot,236,448,332,218
14577.jpg,520,520,left_foot,159,489,256,234
14577.jpg,520,520,right_foot,267,483,364,252
7910.jpg,520,520,left_foot,84,390,180,208
7910.jpg,520,520,right_foot,346,354,446,178
13896.jpg,520,520,left_foot,350,442,478,129
16982.jpg,520,520,left_foot,44,382,167,189
16982.jpg,520,520,right_foot,332,326,449,113
15152.jpg,520,520,right_foot,109,475,469,87
13144.jpg,520,520,right_foot,106,325,222,45
16983.jpg,520,520,right_foot,148,501,312,73
13284.jpg,520,520,left_foot,244,496,439,23
17174.jpg,520,520,left_foot,107,387,255,33
17174.jpg,520,520,right_foot,250,385,399,33
13715.jpg,520,520,right_foot,58,397,195,52
16984.jpg,520,520,left_foot,69,481,251,93
16984.jpg,520,520,right_foot,230,467,434,83
14578.jpg,520,520,right_foot,205,344,300,107
13145.jpg,520,520,left_foot,83,376,199,82
13145.jpg,520,520,right_foot,246,449,372,176
10733.jpg,520,520,left_foot,236,501,439,27
13286.jpg,520,520,left_foot,289,494,464,49
15153.jpg,520,520,left_foot,184,287,277,84
15153.jpg,520,520,right_foot,278,290,368,73
13716.jpg,520,520,left_foot,36,401,164,174
13716.jpg,520,520,right_foot,387,415,485,180
7911.jpg,520,520,left_foot,225,359,352,84
16985.jpg,520,520,left_foot,104,343,180,138
16985.jpg,520,520,right_foot,336,396,412,190
12133.jpg,520,520,right_foot,187,460,346,28
13717.jpg,520,520,right_foot,155,343,261,146
16986.jpg,520,520,left_foot,181,501,374,114
15154.jpg,520,520,left_foot,122,460,246,168
15154.jpg,520,520,right_foot,260,461,377,167
13718.jpg,520,520,right_foot,73,424,329,44
16987.jpg,520,520,right_foot,131,476,349,28
13146.jpg,520,520,left_foot,110,379,227,105
13146.jpg,520,520,right_foot,288,399,411,125
16118.jpg,520,520,left_foot,143,433,337,23
7770.jpg,520,520,left_foot,165,493,239,315
7770.jpg,520,520,right_foot,281,487,353,312
16988.jpg,520,520,left_foot,142,366,231,131
16988.jpg,520,520,right_foot,242,376,335,143
15155.jpg,520,520,left_foot,157,467,267,246
15155.jpg,520,520,right_foot,390,439,470,218
16170.jpg,520,520,left_foot,77,491,211,164
16170.jpg,520,520,right_foot,311,501,488,164
16171.jpg,520,520,left_foot,189,322,233,196
16171.jpg,520,520,right_foot,257,392,303,276
13720.jpg,520,520,right_foot,88,311,227,75
16173.jpg,520,520,left_foot,209,460,361,79
7912.jpg,520,520,right_foot,101,323,231,90
16175.jpg,520,520,left_foot,95,501,253,118
16175.jpg,520,520,right_foot,303,476,477,79
16989.jpg,520,520,right_foot,179,391,294,124
16180.jpg,520,520,right_foot,111,464,269,38
16181.jpg,520,520,right_foot,64,501,222,134
7771.jpg,520,520,left_foot,158,485,233,301
7771.jpg,520,520,right_foot,264,482,339,298
13721.jpg,520,520,left_foot,164,428,360,42
7913.jpg,520,520,left_foot,162,501,450,11
7773.jpg,520,520,left_foot,226,467,493,11
16991.jpg,520,520,left_foot,124,431,244,100
16991.jpg,520,520,right_foot,249,417,372,99
13722.jpg,520,520,left_foot,215,307,304,51
13148.jpg,520,520,right_foot,45,463,225,59
16992.jpg,520,520,right_foot,167,457,318,42
15156.jpg,520,520,left_foot,11,501,363,60
15156.jpg,520,520,right_foot,196,501,501,37
7774.jpg,520,520,left_foot,175,313,246,170
7774.jpg,520,520,right_foot,273,315,342,174
16993.jpg,520,520,left_foot,298,501,475,11
12637.jpg,520,520,left_foot,396,288,496,85
7914.jpg,520,520,left_foot,188,412,245,291
7914.jpg,520,520,right_foot,289,268,344,163
13723.jpg,520,520,left_foot,306,328,412,55
13149.jpg,520,520,left_foot,124,501,216,269
13149.jpg,520,520,right_foot,336,316,420,107
16994.jpg,520,520,right_foot,145,501,408,38
12134.jpg,520,520,right_foot,146,320,276,156
13724.jpg,520,520,right_foot,122,415,304,21
16995.jpg,520,520,left_foot,138,501,336,111
15158.jpg,520,520,left_foot,127,481,345,116
7775.jpg,520,520,right_foot,11,501,229,11
13897.jpg,520,520,left_foot,64,472,164,184
13897.jpg,520,520,right_foot,299,445,439,139
7776.jpg,520,520,left_foot,264,474,405,144
13593.jpg,520,520,left_foot,117,482,195,313
13593.jpg,520,520,right_foot,318,482,403,313
16996.jpg,520,520,left_foot,107,416,225,63
16996.jpg,520,520,right_foot,272,385,391,72
15159.jpg,520,520,right_foot,11,460,170,31
7777.jpg,520,520,right_foot,144,352,241,75
16997.jpg,520,520,left_foot,246,338,346,73
7915.jpg,520,520,left_foot,29,455,204,116
7915.jpg,520,520,right_foot,300,434,458,112
13297.jpg,520,520,right_foot,167,397,327,43
13594.jpg,520,520,right_foot,49,340,173,35
13151.jpg,520,520,right_foot,18,430,174,174
13423.jpg,520,520,left_foot,333,415,484,26
15160.jpg,520,520,left_foot,172,445,337,28
16998.jpg,520,520,left_foot,264,415,411,36
11085.jpg,520,520,left_foot,241,325,347,97
15238.jpg,520,520,left_foot,163,470,304,91
10648.jpg,520,520,left_foot,132,342,360,11
10648.jpg,520,520,right_foot,256,256,256,256
13725.jpg,520,520,left_foot,142,352,270,120
13725.jpg,520,520,right_foot,287,314,397,93
13595.jpg,520,520,left_foot,304,461,470,51
7778.jpg,520,520,left_foot,120,391,256,97
7778.jpg,520,520,right_foot,249,380,375,92
16999.jpg,520,520,right_foot,281,415,430,52
15161.jpg,520,520,left_foot,309,464,444,90
13315.jpg,520,520,right_foot,256,256,256,256
17175.jpg,520,520,left_foot,160,293,218,202
17175.jpg,520,520,right_foot,250,246,314,100
13596.jpg,520,520,left_foot,311,501,474,158
10649.jpg,520,520,left_foot,338,403,408,204
10808.jpg,520,520,left_foot,116,371,199,176
10808.jpg,520,520,right_foot,298,362,388,178
10964.jpg,520,520,right_foot,232,268,383,80
11086.jpg,520,520,right_foot,15,501,394,11
13424.jpg,520,520,left_foot,240,325,367,138
14579.jpg,520,520,right_foot,95,381,225,93
7916.jpg,520,520,right_foot,73,306,257,97
7779.jpg,520,520,right_foot,11,501,322,11
7781.jpg,520,520,right_foot,15,501,224,15
10650.jpg,520,520,left_foot,129,488,400,11
7783.jpg,520,520,right_foot,103,499,388,11
13153.jpg,520,520,right_foot,146,476,366,62
15162.jpg,520,520,right_foot,86,501,249,80
7784.jpg,520,520,right_foot,199,377,256,249
13316.jpg,520,520,left_foot,103,395,189,212
13316.jpg,520,520,right_foot,316,383,413,182
10651.jpg,520,520,left_foot,244,350,358,112
13726.jpg,520,520,left_foot,245,322,303,166
15163.jpg,520,520,left_foot,182,332,301,57
7785.jpg,520,520,left_foot,176,501,447,11
15239.jpg,520,520,left_foot,273,397,393,136
15372.jpg,520,520,left_foot,211,456,284,264
15372.jpg,520,520,right_foot,277,386,355,196
13598.jpg,520,520,left_foot,76,445,178,201
13598.jpg,520,520,right_foot,323,501,427,268
7786.jpg,520,520,left_foot,209,430,248,338
7786.jpg,520,520,right_foot,291,426,331,344
15164.jpg,520,520,left_foot,146,455,332,79
13793.jpg,520,520,left_foot,101,395,230,150
13317.jpg,520,520,left_foot,236,254,339,60
17176.jpg,520,520,left_foot,136,432,326,35
13727.jpg,520,520,right_foot,128,295,247,15
10652.jpg,520,520,left_foot,110,319,265,243
10652.jpg,520,520,right_foot,204,255,350,168
13318.jpg,520,520,right_foot,78,501,330,16
10653.jpg,520,520,left_foot,86,461,263,75
10653.jpg,520,520,right_foot,248,439,439,77
7787.jpg,520,520,left_foot,281,486,427,243
15165.jpg,520,520,right_foot,262,501,388,258
13319.jpg,520,520,right_foot,207,457,419,106
10809.jpg,520,520,left_foot,219,412,401,13
11087.jpg,520,520,right_foot,11,318,96,90
11124.jpg,520,520,left_foot,204,409,251,293
11124.jpg,520,520,right_foot,253,405,297,296
11036.jpg,520,520,left_foot,154,415,325,104
14594.jpg,520,520,right_foot,75,396,240,66
13728.jpg,520,520,left_foot,118,469,362,36
11875.jpg,520,520,right_foot,129,501,328,83
7788.jpg,520,520,left_foot,205,354,297,142
10654.jpg,520,520,left_foot,122,409,267,96
14859.jpg,520,520,right_foot,40,457,228,87
13320.jpg,520,520,right_foot,11,392,158,104
7789.jpg,520,520,left_foot,113,323,205,122
7789.jpg,520,520,right_foot,370,343,463,140
14860.jpg,520,520,right_foot,82,466,219,99
10655.jpg,520,520,left_foot,57,496,186,217
10655.jpg,520,520,right_foot,337,482,497,171
7790.jpg,520,520,right_foot,228,297,325,73
7791.jpg,520,520,left_foot,206,282,273,130
10656.jpg,520,520,left_foot,188,488,252,367
10656.jpg,520,520,right_foot,264,486,321,367
14861.jpg,520,520,left_foot,284,335,403,81
12135.jpg,520,520,left_foot,98,336,197,81
12135.jpg,520,520,right_foot,271,441,369,229
13321.jpg,520,520,left_foot,124,386,227,274
13321.jpg,520,520,right_foot,313,469,390,277
13218.jpg,520,520,left_foot,308,481,451,147
7917.jpg,520,520,right_foot,223,452,379,228
10657.jpg,520,520,left_foot,170,425,311,58
10657.jpg,520,520,right_foot,319,371,476,46
7792.jpg,520,520,left_foot,329,501,463,236
10658.jpg,520,520,left_foot,195,464,399,120
14862.jpg,520,520,left_foot,192,249,260,97
14862.jpg,520,520,right_foot,284,240,352,94
13323.jpg,520,520,left_foot,171,353,342,114
10659.jpg,520,520,left_foot,157,392,239,219
10659.jpg,520,520,right_foot,253,390,332,225
7918.jpg,520,520,left_foot,92,501,501,11
15166.jpg,520,520,left_foot,126,460,251,117
15166.jpg,520,520,right_foot,266,458,390,118
7793.jpg,520,520,right_foot,27,489,193,267
10660.jpg,520,520,left_foot,304,385,420,76
13324.jpg,520,520,left_foot,223,353,311,165
14863.jpg,520,520,left_foot,330,311,420,132
14863.jpg,520,520,right_foot,34,250,198,111
12638.jpg,520,520,left_foot,104,403,223,185
12638.jpg,520,520,right_foot,307,400,405,178
15167.jpg,520,520,right_foot,46,501,221,207
10661.jpg,520,520,left_foot,98,391,237,128
7919.jpg,520,520,left_foot,220,449,344,178
14864.jpg,520,520,left_foot,216,433,362,157
13325.jpg,520,520,left_foot,226,386,354,217
13730.jpg,520,520,right_foot,188,501,372,95
11088.jpg,520,520,left_foot,74,433,148,277
10662.jpg,520,520,left_foot,149,338,232,217
10662.jpg,520,520,right_foot,319,345,375,207
13326.jpg,520,520,right_foot,78,412,224,72
10663.jpg,520,520,left_foot,224,440,336,240
14865.jpg,520,520,left_foot,103,452,223,197
14865.jpg,520,520,right_foot,289,428,429,147
10664.jpg,520,520,left_foot,71,446,217,81
14580.jpg,520,520,left_foot,173,423,300,93
7794.jpg,520,520,left_foot,121,501,228,315
7794.jpg,520,520,right_foot,332,501,449,311
13898.jpg,520,520,left_foot,95,463,197,190
13898.jpg,520,520,right_foot,291,454,398,189
13327.jpg,520,520,left_foot,149,338,299,77
14866.jpg,520,520,left_foot,293,501,474,249
10665.jpg,520,520,right_foot,175,396,312,126
10666.jpg,520,520,left_foot,26,191,176,82
10666.jpg,520,520,right_foot,13,419,225,252
13425.jpg,520,520,left_foot,230,333,353,30
7920.jpg,520,520,left_foot,182,411,236,292
7920.jpg,520,520,right_foot,243,403,296,290
7795.jpg,520,520,right_foot,131,398,325,61
17177.jpg,520,520,left_foot,107,320,208,108
17177.jpg,520,520,right_foot,312,292,413,97
10810.jpg,520,520,left_foot,180,474,351,64
15169.jpg,520,520,left_foot,249,376,379,90
13731.jpg,520,520,left_foot,183,378,275,193
13731.jpg,520,520,right_foot,231,312,356,115
7921.jpg,520,520,left_foot,258,501,425,195
15373.jpg,520,520,right_foot,131,377,231,104
12639.jpg,520,520,right_foot,203,501,394,184
10965.jpg,520,520,right_foot,32,373,186,47
11089.jpg,520,520,left_foot,159,443,244,256
11089.jpg,520,520,right_foot,285,450,375,256
13794.jpg,520,520,left_foot,211,217,258,81
13794.jpg,520,520,right_foot,256,296,309,189
11071.jpg,520,520,left_foot,198,434,371,35
15170.jpg,520,520,left_foot,145,425,344,48
13328.jpg,520,520,left_foot,306,380,458,122
10668.jpg,520,520,left_foot,155,308,307,57
15171.jpg,520,520,left_foot,255,328,359,51
7796.jpg,520,520,left_foot,162,290,252,161
7796.jpg,520,520,right_foot,236,248,301,99
10669.jpg,520,520,right_foot,11,501,353,14
7922.jpg,520,520,left_foot,167,351,251,169
7922.jpg,520,520,right_foot,254,359,345,177
11070.jpg,520,520,right_foot,196,330,331,71
14868.jpg,520,520,left_foot,24,386,224,97
14868.jpg,520,520,right_foot,234,377,486,116
10670.jpg,520,520,right_foot,225,501,483,11
7923.jpg,520,520,left_foot,271,291,395,34
15172.jpg,520,520,left_foot,111,442,185,245
15172.jpg,520,520,right_foot,331,501,402,296
10671.jpg,520,520,left_foot,201,417,288,275
10671.jpg,520,520,right_foot,250,494,359,313
15173.jpg,520,520,left_foot,349,434,463,179
7797.jpg,520,520,left_foot,171,427,250,223
7797.jpg,520,520,right_foot,275,429,352,225
10672.jpg,520,520,left_foot,11,501,273,11
14867.jpg,520,520,right_foot,208,379,416,75
7798.jpg,520,520,left_foot,24,501,245,11
15174.jpg,520,520,right_foot,40,352,146,74
13329.jpg,520,520,left_foot,112,380,259,163
13329.jpg,520,520,right_foot,256,394,387,185
7924.jpg,520,520,left_foot,180,348,258,196
7924.jpg,520,520,right_foot,294,341,375,189
14581.jpg,520,520,left_foot,34,501,134,317
14581.jpg,520,520,right_foot,182,282,303,72
13426.jpg,520,520,left_foot,136,501,245,237
13426.jpg,520,520,right_foot,238,501,360,238
11073.jpg,520,520,left_foot,219,359,302,148
14582.jpg,520,520,right_foot,79,425,287,60
10812.jpg,520,520,right_foot,172,480,244,335
15175.jpg,520,520,right_foot,76,475,265,34
13330.jpg,520,520,right_foot,122,478,400,30
7799.jpg,520,520,right_foot,128,246,236,73
9511.jpg,520,520,left_foot,410,457,501,236
15176.jpg,520,520,right_foot,138,338,218,157
14870.jpg,520,520,left_foot,95,494,205,191
14870.jpg,520,520,right_foot,252,481,369,198
7801.jpg,520,520,left_foot,50,501,274,197
7801.jpg,520,520,right_foot,219,387,445,93
7803.jpg,520,520,left_foot,178,474,382,34
7804.jpg,520,520,right_foot,11,366,220,11
7806.jpg,520,520,left_foot,385,250,458,51
7807.jpg,520,520,left_foot,202,412,433,50
7808.jpg,520,520,right_foot,118,323,203,183
7811.jpg,520,520,left_foot,317,427,484,11
7813.jpg,520,520,left_foot,208,346,280,167
9512.jpg,520,520,left_foot,224,293,305,111
14871.jpg,520,520,right_foot,84,349,164,136
7815.jpg,520,520,left_foot,167,487,256,306
7815.jpg,520,520,right_foot,255,424,339,244
7816.jpg,520,520,left_foot,270,497,447,30
16972.jpg,520,520,left_foot,238,501,437,118
13331.jpg,520,520,left_foot,188,382,249,251
13331.jpg,520,520,right_foot,257,352,319,219
16979.jpg,520,520,left_foot,132,387,256,111
16979.jpg,520,520,right_foot,264,406,397,127
15177.jpg,520,520,left_foot,99,445,170,245
15177.jpg,520,520,right_foot,350,409,428,217
14872.jpg,520,520,left_foot,80,325,167,90
14872.jpg,520,520,right_foot,227,316,310,88
10966.jpg,520,520,left_foot,214,472,368,120
10811.jpg,520,520,left_foot,216,501,328,275
10811.jpg,520,520,right_foot,340,501,449,288
7819.jpg,520,520,left_foot,154,490,419,11
7821.jpg,520,520,left_foot,128,501,216,302
7821.jpg,520,520,right_foot,319,501,411,297
13332.jpg,520,520,left_foot,297,201,407,31
7822.jpg,520,520,right_foot,91,472,232,120
15178.jpg,520,520,right_foot,239,208,325,33
7824.jpg,520,520,left_foot,408,501,501,295
7825.jpg,520,520,left_foot,84,501,227,236
7825.jpg,520,520,right_foot,286,501,436,236
15241.jpg,520,520,right_foot,96,463,258,44
15179.jpg,520,520,left_foot,304,437,433,114
14873.jpg,520,520,left_foot,66,409,162,169
14873.jpg,520,520,right_foot,341,439,437,175
13899.jpg,520,520,left_foot,167,286,289,59
13899.jpg,520,520,right_foot,299,349,451,165
11158.jpg,520,520,right_foot,178,447,253,268
9513.jpg,520,520,left_foot,117,442,215,268
9513.jpg,520,520,right_foot,289,440,388,269
13427.jpg,520,520,right_foot,47,398,183,206
12514.jpg,520,520,left_foot,226,411,316,198
12514.jpg,520,520,right_foot,311,402,399,185
11132.jpg,520,520,right_foot,108,366,256,85
9514.jpg,520,520,left_foot,132,346,201,176
9514.jpg,520,520,right_foot,269,374,354,236
14875.jpg,520,520,left_foot,315,281,421,84
9572.jpg,520,520,left_foot,316,388,437,102
15242.jpg,520,520,right_foot,205,388,293,187
13161.jpg,520,520,left_foot,62,463,227,70
13161.jpg,520,520,right_foot,279,446,437,52
15180.jpg,520,520,right_foot,156,346,406,11
9571.jpg,520,520,left_foot,188,501,501,11
14874.jpg,520,520,left_foot,120,419,294,174
14874.jpg,520,520,right_foot,319,370,434,109
17179.jpg,520,520,left_foot,26,501,361,58
12640.jpg,520,520,right_foot,123,430,182,315
13190.jpg,520,520,left_foot,161,404,318,51
13333.jpg,520,520,left_foot,237,451,321,241
13333.jpg,520,520,right_foot,320,427,415,242
12641.jpg,520,520,right_foot,11,501,116,248
9573.jpg,520,520,left_foot,11,403,153,124
9573.jpg,520,520,right_foot,289,335,467,65
13194.jpg,520,520,left_foot,149,407,288,162
11074.jpg,520,520,left_foot,191,416,259,239
11074.jpg,520,520,right_foot,286,436,358,245
13259.jpg,520,520,left_foot,281,418,389,145
13334.jpg,520,520,right_foot,66,319,183,55
9574.jpg,520,520,right_foot,115,501,329,11
15182.jpg,520,520,left_foot,47,436,228,51
15182.jpg,520,520,right_foot,249,463,491,97
13335.jpg,520,520,right_foot,228,382,365,58
10967.jpg,520,520,left_foot,286,501,418,239
14878.jpg,520,520,left_foot,281,467,381,222
7925.jpg,520,520,left_foot,147,298,255,61
7925.jpg,520,520,right_foot,270,288,374,61
11133.jpg,520,520,left_foot,15,311,119,34
11133.jpg,520,520,right_foot,361,273,463,11
9575.jpg,520,520,left_foot,173,458,257,254
9575.jpg,520,520,right_foot,257,380,343,187
14880.jpg,520,520,right_foot,102,466,290,18
12515.jpg,520,520,left_foot,58,366,284,290
12515.jpg,520,520,right_foot,300,360,470,215
11160.jpg,520,520,right_foot,107,477,306,15
9576.jpg,520,520,left_foot,245,501,501,11
15183.jpg,520,520,left_foot,162,391,278,136
15183.jpg,520,520,right_foot,273,391,387,137
11163.jpg,520,520,right_foot,95,501,322,11
15184.jpg,520,520,left_foot,299,490,457,52
9577.jpg,520,520,left_foot,137,412,255,224
9577.jpg,520,520,right_foot,254,400,367,212
13860.jpg,520,520,left_foot,156,433,251,166
13860.jpg,520,520,right_foot,253,434,354,159
15185.jpg,520,520,right_foot,104,276,252,103
13337.jpg,520,520,left_foot,335,428,501,56
9578.jpg,520,520,left_foot,128,392,249,56
9578.jpg,520,520,right_foot,245,380,363,43
12642.jpg,520,520,left_foot,299,501,415,275
9579.jpg,520,520,right_foot,42,469,220,11
11165.jpg,520,520,right_foot,206,477,351,124
13338.jpg,520,520,left_foot,239,463,428,113
12516.jpg,520,520,right_foot,140,501,318,164
10734.jpg,520,520,right_foot,187,352,343,14
15186.jpg,520,520,left_foot,167,356,231,211
15186.jpg,520,520,right_foot,255,283,329,149
9515.jpg,520,520,right_foot,11,348,164,18
9580.jpg,520,520,left_foot,207,383,291,166
9581.jpg,520,520,left_foot,69,501,252,109
9581.jpg,520,520,right_foot,275,501,455,88
13168.jpg,520,520,right_foot,139,465,341,25
13339.jpg,520,520,left_foot,76,326,168,118
13339.jpg,520,520,right_foot,338,301,442,100
13732.jpg,520,520,left_foot,89,469,211,110
13732.jpg,520,520,right_foot,323,470,448,106
10735.jpg,520,520,right_foot,179,369,281,129
9582.jpg,520,520,right_foot,38,501,238,11
13861.jpg,520,520,right_foot,51,355,171,49
9516.jpg,520,520,right_foot,164,338,347,18
15187.jpg,520,520,left_foot,11,501,353,121
17180.jpg,520,520,right_foot,213,264,275,131
9749.jpg,520,520,left_foot,127,360,258,147
9749.jpg,520,520,right_foot,240,349,359,143
9517.jpg,520,520,left_foot,400,314,467,173
9750.jpg,520,520,left_foot,210,377,300,168
9583.jpg,520,520,left_foot,183,298,314,244
9583.jpg,520,520,right_foot,292,375,418,302
10736.jpg,520,520,left_foot,239,488,424,56
9518.jpg,520,520,right_foot,214,439,377,106
15188.jpg,520,520,left_foot,174,382,251,176
15188.jpg,520,520,right_foot,277,382,354,177
9751.jpg,520,520,left_foot,12,422,135,178
9751.jpg,520,520,right_foot,346,447,483,208
13862.jpg,520,520,right_foot,113,501,217,307
14876.jpg,520,520,right_foot,217,296,275,159
17181.jpg,520,520,left_foot,236,479,424,25
10737.jpg,520,520,right_foot,62,501,244,31
11116.jpg,520,520,left_foot,174,274,239,111
11116.jpg,520,520,right_foot,233,224,298,56
14583.jpg,520,520,left_foot,119,428,234,134
14583.jpg,520,520,right_foot,286,396,413,103
13734.jpg,520,520,left_foot,203,213,258,73
13734.jpg,520,520,right_foot,267,287,315,190
11075.jpg,520,520,left_foot,186,359,227,275
11075.jpg,520,520,right_foot,323,365,377,273
10813.jpg,520,520,left_foot,64,501,384,11
9752.jpg,520,520,left_foot,245,393,363,102
14877.jpg,520,520,left_foot,122,501,181,341
14877.jpg,520,520,right_foot,264,501,330,336
15189.jpg,520,520,left_foot,90,229,196,98
15189.jpg,520,520,right_foot,192,226,278,87
9753.jpg,520,520,right_foot,121,437,304,13
12643.jpg,520,520,right_foot,205,318,292,109
13735.jpg,520,520,left_foot,330,430,451,121
11171.jpg,520,520,right_foot,11,501,191,11
9754.jpg,520,520,left_foot,220,365,338,113
15190.jpg,520,520,left_foot,141,501,246,289
9755.jpg,520,520,left_foot,209,393,277,242
15243.jpg,520,520,right_foot,194,404,360,48
13428.jpg,520,520,left_foot,96,501,220,219
13428.jpg,520,520,right_foot,309,465,426,186
13736.jpg,520,520,left_foot,279,406,454,98
14879.jpg,520,520,right_foot,212,358,339,70
9756.jpg,520,520,left_foot,100,490,398,11
13737.jpg,520,520,left_foot,171,374,229,220
13737.jpg,520,520,right_foot,234,331,308,176
12136.jpg,520,520,right_foot,117,394,247,95
13738.jpg,520,520,left_foot,249,289,326,136
15192.jpg,520,520,left_foot,88,421,211,172
15192.jpg,520,520,right_foot,296,382,421,157
11136.jpg,520,520,right_foot,139,501,456,11
11117.jpg,520,520,left_foot,43,265,156,72
11117.jpg,520,520,right_foot,334,261,433,55
13739.jpg,520,520,left_foot,259,365,393,118
10436.jpg,520,520,left_foot,87,424,199,151
10436.jpg,520,520,right_foot,251,328,366,75
13863.jpg,520,520,right_foot,77,397,225,50
15193.jpg,520,520,left_foot,97,501,259,111
15193.jpg,520,520,right_foot,276,501,462,102
15194.jpg,520,520,right_foot,204,501,391,112
11174.jpg,520,520,left_foot,149,416,191,312
11174.jpg,520,520,right_foot,204,414,246,308
10814.jpg,520,520,right_foot,152,394,331,48
17182.jpg,520,520,right_foot,115,501,384,11
13740.jpg,520,520,left_foot,236,341,404,114
10437.jpg,520,520,left_foot,245,421,330,241
13600.jpg,520,520,left_foot,237,333,359,142
13600.jpg,520,520,right_foot,76,348,185,131
13741.jpg,520,520,right_foot,75,501,255,94
13340.jpg,520,520,left_foot,231,454,403,25
11176.jpg,520,520,right_foot,135,475,322,54
13601.jpg,520,520,left_foot,274,374,371,149
11178.jpg,520,520,left_foot,174,351,229,242
11178.jpg,520,520,right_foot,283,336,339,235
13602.jpg,520,520,right_foot,115,428,217,146
15195.jpg,520,520,left_foot,44,437,148,243
15195.jpg,520,520,right_foot,359,466,454,265
12644.jpg,520,520,left_foot,275,325,353,115
15375.jpg,520,520,left_foot,101,246,206,29
15375.jpg,520,520,right_foot,320,224,501,78
11177.jpg,520,520,right_foot,106,331,211,71
13603.jpg,520,520,right_foot,132,437,275,34
13864.jpg,520,520,right_foot,54,485,205,180
13341.jpg,520,520,left_foot,61,484,181,208
13341.jpg,520,520,right_foot,290,487,457,229
15196.jpg,520,520,left_foot,379,467,501,146
13795.jpg,520,520,left_foot,144,415,233,144
13795.jpg,520,520,right_foot,296,254,402,48
11179.jpg,520,520,left_foot,212,444,377,37
11180.jpg,520,520,right_foot,149,265,294,78
12517.jpg,520,520,right_foot,25,436,146,106
13599.jpg,520,520,left_foot,11,327,92,141
13599.jpg,520,520,right_foot,84,311,178,128
13743.jpg,520,520,left_foot,98,496,258,216
15197.jpg,520,520,left_foot,109,400,246,135
15197.jpg,520,520,right_foot,289,385,416,117
13604.jpg,520,520,left_foot,73,501,214,153
13604.jpg,520,520,right_foot,330,501,466,149
11182.jpg,520,520,left_foot,282,455,501,11
11183.jpg,520,520,left_foot,77,358,246,13
11183.jpg,520,520,right_foot,270,365,453,13
13342.jpg,520,520,left_foot,185,323,235,213
13342.jpg,520,520,right_foot,252,314,296,213
12137.jpg,520,520,left_foot,152,342,253,130
12137.jpg,520,520,right_foot,235,455,328,240
13744.jpg,520,520,left_foot,372,337,471,78
13605.jpg,520,520,left_foot,131,396,303,44
10968.jpg,520,520,left_foot,191,439,262,315
10968.jpg,520,520,right_foot,247,414,335,288
15198.jpg,520,520,right_foot,59,464,132,219
13606.jpg,520,520,left_foot,171,330,305,37
17183.jpg,520,520,left_foot,218,346,376,98
13343.jpg,520,520,left_foot,198,491,346,127
13607.jpg,520,520,right_foot,83,461,186,195
15199.jpg,520,520,left_foot,197,473,383,58
