filename,width,height,left_foot,lxmin,lymin,lxmax,lymax,right_foot,rxmin,rymin,rxmax,rymax
7728.jpg,520,520,left_foot,220,427,265,501,right_foot,268,427,330,501
7730.jpg,520,520,left_foot,293,26,472,489,right_foot,0,0,0,0
7732.jpg,520,520,left_foot,182,370,299,501,right_foot,296,361,423,501
16359.jpg,520,520,left_foot,0,0,0,0,right_foot,86,74,248,476
7734.jpg,520,520,left_foot,231,240,295,385,right_foot,0,0,0,0
7735.jpg,520,520,left_foot,65,11,309,501,right_foot,0,0,0,0
7736.jpg,520,520,left_foot,274,15,501,467,right_foot,0,0,0,0
7737.jpg,520,520,left_foot,0,0,0,0,right_foot,48,21,415,501
7738.jpg,520,520,left_foot,154,17,326,430,right_foot,0,0,0,0
7739.jpg,520,520,left_foot,189,183,384,501,right_foot,0,0,0,0
7740.jpg,520,520,left_foot,0,0,0,0,right_foot,186,224,262,370
9295.jpg,520,520,left_foot,149,207,233,363,right_foot,261,222,360,411
10057.jpg,520,520,left_foot,0,0,0,0,right_foot,174,121,383,490
14027.jpg,520,520,left_foot,0,0,0,0,right_foot,142,56,259,364
8514.jpg,520,520,left_foot,221,75,377,371,right_foot,0,0,0,0
7743.jpg,520,520,left_foot,228,11,409,385,right_foot,0,0,0,0
10058.jpg,520,520,left_foot,0,0,0,0,right_foot,48,11,332,501
16360.jpg,520,520,left_foot,271,42,422,406,right_foot,0,0,0,0
16856.jpg,520,520,left_foot,58,135,234,501,right_foot,287,128,464,501
14074.jpg,520,520,left_foot,43,179,184,422,right_foot,352,159,442,421
9420.jpg,520,520,left_foot,0,0,0,0,right_foot,47,11,473,501
9296.jpg,520,520,left_foot,184,157,262,336,right_foot,267,211,352,379
10060.jpg,520,520,left_foot,0,0,0,0,right_foot,28,11,229,380
14298.jpg,520,520,left_foot,0,0,0,0,right_foot,128,116,272,449
14028.jpg,520,520,left_foot,344,79,450,319,right_foot,0,0,0,0
9297.jpg,520,520,left_foot,194,151,317,424,right_foot,0,0,0,0
16857.jpg,520,520,left_foot,149,72,306,443,right_foot,0,0,0,0
16361.jpg,520,520,left_foot,241,46,375,406,right_foot,78,57,231,411
9298.jpg,520,520,left_foot,204,19,376,448,right_foot,0,0,0,0
9425.jpg,520,520,left_foot,227,222,279,320,right_foot,294,245,348,343
16754.jpg,520,520,left_foot,0,0,0,0,right_foot,169,11,338,446
8515.jpg,520,520,left_foot,142,180,247,464,right_foot,247,169,357,459
16858.jpg,520,520,left_foot,0,0,0,0,right_foot,298,28,466,501
9299.jpg,520,520,left_foot,0,0,0,0,right_foot,28,11,280,496
14029.jpg,520,520,left_foot,0,0,0,0,right_foot,189,193,274,404
9300.jpg,520,520,left_foot,215,221,285,377,right_foot,0,0,0,0
10518.jpg,520,520,left_foot,320,202,409,397,right_foot,0,0,0,0
16797.jpg,520,520,left_foot,0,0,0,0,right_foot,11,71,188,501
16362.jpg,520,520,left_foot,45,62,208,501,right_foot,317,93,497,501
14299.jpg,520,520,left_foot,235,147,392,501,right_foot,0,0,0,0
16859.jpg,520,520,left_foot,228,39,342,406,right_foot,0,0,0,0
9426.jpg,520,520,left_foot,99,276,180,424,right_foot,341,283,430,440
16363.jpg,520,520,left_foot,148,196,367,293,right_foot,0,0,0,0
14030.jpg,520,520,left_foot,0,0,0,0,right_foot,145,25,262,296
16860.jpg,520,520,left_foot,0,0,0,0,right_foot,92,78,344,501
8231.jpg,520,520,left_foot,278,67,421,369,right_foot,0,0,0,0
9427.jpg,520,520,left_foot,175,175,258,371,right_foot,256,257,341,479
16364.jpg,520,520,left_foot,51,139,280,451,right_foot,268,132,471,449
8433.jpg,520,520,left_foot,144,38,383,501,right_foot,0,0,0,0
8517.jpg,520,520,left_foot,177,188,277,388,right_foot,352,275,470,482
16366.jpg,520,520,left_foot,302,70,470,365,right_foot,0,0,0,0
9428.jpg,520,520,left_foot,167,235,253,442,right_foot,262,236,349,445
16800.jpg,520,520,left_foot,90,74,213,357,right_foot,263,98,407,399
16367.jpg,520,520,left_foot,300,36,439,388,right_foot,0,0,0,0
9367.jpg,520,520,left_foot,274,196,347,327,right_foot,112,208,221,361
14031.jpg,520,520,left_foot,116,33,300,501,right_foot,293,22,469,501
10061.jpg,520,520,left_foot,170,177,248,352,right_foot,247,116,326,297
16801.jpg,520,520,left_foot,0,0,0,0,right_foot,394,104,488,370
16368.jpg,520,520,left_foot,0,0,0,0,right_foot,136,53,275,331
10062.jpg,520,520,left_foot,329,175,419,362,right_foot,0,0,0,0
16802.jpg,520,520,left_foot,0,0,0,0,right_foot,123,111,243,469
16369.jpg,520,520,left_foot,0,0,0,0,right_foot,112,24,305,443
10064.jpg,520,520,left_foot,0,0,0,0,right_foot,142,11,356,377
16803.jpg,520,520,left_foot,0,0,0,0,right_foot,130,31,371,501
8519.jpg,520,520,left_foot,0,0,0,0,right_foot,106,37,210,272
8435.jpg,520,520,left_foot,118,209,200,401,right_foot,283,201,378,411
10065.jpg,520,520,left_foot,450,174,501,314,right_foot,0,0,0,0
16370.jpg,520,520,left_foot,167,147,218,285,right_foot,258,277,312,406
14033.jpg,520,520,left_foot,0,0,0,0,right_foot,57,113,191,439
16804.jpg,520,520,left_foot,192,72,319,446,right_foot,0,0,0,0
10066.jpg,520,520,left_foot,231,11,433,436,right_foot,0,0,0,0
10067.jpg,520,520,left_foot,0,0,0,0,right_foot,212,196,277,361
8436.jpg,520,520,left_foot,0,0,0,0,right_foot,222,167,308,395
14034.jpg,520,520,left_foot,0,0,0,0,right_foot,80,25,245,501
9368.jpg,520,520,left_foot,315,53,479,473,right_foot,0,0,0,0
16806.jpg,520,520,left_foot,0,0,0,0,right_foot,144,78,297,491
8520.jpg,520,520,left_foot,103,228,201,470,right_foot,251,41,351,312
14035.jpg,520,520,left_foot,173,56,342,443,right_foot,0,0,0,0
10333.jpg,520,520,left_foot,113,61,272,347,right_foot,276,16,390,337
16808.jpg,520,520,left_foot,0,0,0,0,right_foot,88,109,241,419
8521.jpg,520,520,left_foot,103,20,501,501,right_foot,0,0,0,0
16373.jpg,520,520,left_foot,179,40,249,212,right_foot,245,50,321,200
14036.jpg,520,520,left_foot,258,57,434,403,right_foot,0,0,0,0
16809.jpg,520,520,left_foot,35,65,195,422,right_foot,219,30,396,427
9431.jpg,520,520,left_foot,0,0,0,0,right_foot,213,233,293,413
8232.jpg,520,520,left_foot,0,0,0,0,right_foot,337,11,501,491
11678.jpg,520,520,left_foot,156,11,398,501,right_foot,0,0,0,0
10522.jpg,520,520,left_foot,130,35,316,437,right_foot,0,0,0,0
8522.jpg,520,520,left_foot,0,0,0,0,right_foot,83,11,307,405
14075.jpg,520,520,left_foot,238,67,351,328,right_foot,0,0,0,0
10503.jpg,520,520,left_foot,129,241,224,466,right_foot,285,85,378,319
10504.jpg,520,520,left_foot,0,0,0,0,right_foot,83,18,430,501
16810.jpg,520,520,left_foot,319,114,472,501,right_foot,0,0,0,0
14037.jpg,520,520,left_foot,0,0,0,0,right_foot,35,211,121,385
10505.jpg,520,520,left_foot,183,196,237,323,right_foot,270,270,330,395
16811.jpg,520,520,left_foot,334,76,469,501,right_foot,0,0,0,0
8523.jpg,520,520,left_foot,309,11,501,419,right_foot,0,0,0,0
16375.jpg,520,520,left_foot,281,27,428,425,right_foot,0,0,0,0
10506.jpg,520,520,left_foot,0,0,0,0,right_foot,112,94,302,439
10507.jpg,520,520,left_foot,161,150,253,371,right_foot,243,197,331,414
16812.jpg,520,520,left_foot,73,34,273,501,right_foot,0,0,0,0
14300.jpg,520,520,left_foot,88,171,224,380,right_foot,297,130,419,359
10508.jpg,520,520,left_foot,309,11,501,454,right_foot,0,0,0,0
10509.jpg,520,520,left_foot,0,0,0,0,right_foot,45,125,242,417
10510.jpg,520,520,left_foot,0,0,0,0,right_foot,35,258,118,459
10511.jpg,520,520,left_foot,0,0,0,0,right_foot,56,42,235,457
10513.jpg,520,520,left_foot,328,11,501,492,right_foot,0,0,0,0
16376.jpg,520,520,left_foot,0,0,0,0,right_foot,28,11,219,454
10515.jpg,520,520,left_foot,11,179,170,405,right_foot,335,116,501,332
10516.jpg,520,520,left_foot,165,155,245,337,right_foot,235,240,323,422
10517.jpg,520,520,left_foot,222,167,366,501,right_foot,0,0,0,0
10519.jpg,520,520,left_foot,62,133,221,501,right_foot,273,136,439,501
10520.jpg,520,520,left_foot,71,345,181,501,right_foot,341,347,447,501
10121.jpg,520,520,left_foot,245,55,457,374,right_foot,0,0,0,0
16377.jpg,520,520,left_foot,308,35,496,485,right_foot,0,0,0,0
8119.jpg,520,520,left_foot,165,54,286,382,right_foot,0,0,0,0
16378.jpg,520,520,left_foot,311,117,447,389,right_foot,0,0,0,0
8200.jpg,520,520,left_foot,0,0,0,0,right_foot,110,221,229,501
14301.jpg,520,520,left_foot,0,0,0,0,right_foot,120,13,256,346
17245.jpg,520,520,left_foot,71,38,253,394,right_foot,251,29,453,388
14039.jpg,520,520,left_foot,161,11,475,501,right_foot,0,0,0,0
8434.jpg,520,520,left_foot,127,133,262,443,right_foot,256,135,391,479
16814.jpg,520,520,left_foot,0,0,0,0,right_foot,137,60,320,451
16755.jpg,520,520,left_foot,0,0,0,0,right_foot,240,59,440,501
8526.jpg,520,520,left_foot,167,102,330,501,right_foot,0,0,0,0
16379.jpg,520,520,left_foot,37,39,236,501,right_foot,272,79,465,424
8201.jpg,520,520,left_foot,78,20,247,342,right_foot,282,58,416,339
14040.jpg,520,520,left_foot,175,25,368,356,right_foot,0,0,0,0
16380.jpg,520,520,left_foot,308,50,460,467,right_foot,0,0,0,0
16815.jpg,520,520,left_foot,129,77,262,454,right_foot,267,62,410,443
8437.jpg,520,520,left_foot,140,152,285,472,right_foot,0,0,0,0
14041.jpg,520,520,left_foot,224,80,344,388,right_foot,0,0,0,0
14455.jpg,520,520,left_foot,0,0,0,0,right_foot,227,77,438,388
8202.jpg,520,520,left_foot,218,234,358,292,right_foot,446,95,501,205
16756.jpg,520,520,left_foot,122,90,277,494,right_foot,0,0,0,0
9301.jpg,520,520,left_foot,0,0,0,0,right_foot,186,29,294,315
8203.jpg,520,520,left_foot,360,316,414,442,right_foot,0,0,0,0
14042.jpg,520,520,left_foot,261,71,481,374,right_foot,0,0,0,0
16381.jpg,520,520,left_foot,206,55,271,260,right_foot,265,87,362,243
8438.jpg,520,520,left_foot,0,0,0,0,right_foot,11,19,301,501
9302.jpg,520,520,left_foot,418,257,501,478,right_foot,0,0,0,0
16816.jpg,520,520,left_foot,113,86,228,397,right_foot,239,87,358,392
16757.jpg,520,520,left_foot,0,0,0,0,right_foot,101,24,243,421
16382.jpg,520,520,left_foot,0,0,0,0,right_foot,19,34,158,395
9303.jpg,520,520,left_foot,405,238,486,397,right_foot,0,0,0,0
8439.jpg,520,520,left_foot,0,0,0,0,right_foot,195,140,289,373
8204.jpg,520,520,left_foot,166,127,250,321,right_foot,259,133,340,322
16758.jpg,520,520,left_foot,145,45,320,478,right_foot,0,0,0,0
8234.jpg,520,520,left_foot,0,0,0,0,right_foot,29,32,221,433
14076.jpg,520,520,left_foot,260,162,462,501,right_foot,0,0,0,0
8235.jpg,520,520,left_foot,0,0,0,0,right_foot,165,177,253,385
14684.jpg,520,520,left_foot,157,223,226,381,right_foot,279,235,348,383
14685.jpg,520,520,left_foot,231,36,385,463,right_foot,0,0,0,0
16383.jpg,520,520,left_foot,0,0,0,0,right_foot,163,16,410,473
16817.jpg,520,520,left_foot,51,99,205,501,right_foot,305,80,447,501
8528.jpg,520,520,left_foot,104,277,220,501,right_foot,300,301,411,501
10068.jpg,520,520,left_foot,166,192,251,379,right_foot,257,111,344,309
8206.jpg,520,520,left_foot,0,0,0,0,right_foot,107,149,242,494
8440.jpg,520,520,left_foot,137,192,255,491,right_foot,250,198,360,477
16384.jpg,520,520,left_foot,0,0,0,0,right_foot,105,58,234,450
14043.jpg,520,520,left_foot,76,101,210,322,right_foot,248,127,388,368
16818.jpg,520,520,left_foot,232,83,382,490,right_foot,0,0,0,0
16759.jpg,520,520,left_foot,0,0,0,0,right_foot,199,14,359,428
10069.jpg,520,520,left_foot,204,66,295,273,right_foot,292,75,385,273
9305.jpg,520,520,left_foot,167,81,310,382,right_foot,0,0,0,0
16385.jpg,520,520,left_foot,0,0,0,0,right_foot,143,48,288,451
8529.jpg,520,520,left_foot,219,107,304,330,right_foot,0,0,0,0
14044.jpg,520,520,left_foot,0,0,0,0,right_foot,13,137,130,457
16819.jpg,520,520,left_foot,0,0,0,0,right_foot,89,75,213,391
8441.jpg,520,520,left_foot,164,171,288,501,right_foot,288,178,413,494
8208.jpg,520,520,left_foot,163,203,255,423,right_foot,250,269,347,482
16386.jpg,520,520,left_foot,0,0,0,0,right_foot,41,154,184,501
10002.jpg,520,520,left_foot,97,54,209,364,right_foot,279,154,396,443
9306.jpg,520,520,left_foot,118,119,214,318,right_foot,297,112,413,337
10070.jpg,520,520,left_foot,140,262,203,403,right_foot,274,140,334,298
8209.jpg,520,520,left_foot,318,77,436,348,right_foot,0,0,0,0
10071.jpg,520,520,left_foot,199,182,272,358,right_foot,0,0,0,0
14077.jpg,520,520,left_foot,369,216,486,497,right_foot,0,0,0,0
16387.jpg,520,520,left_foot,171,46,334,499,right_foot,0,0,0,0
16761.jpg,520,520,left_foot,137,41,295,398,right_foot,0,0,0,0
10003.jpg,520,520,left_foot,189,11,385,488,right_foot,0,0,0,0
9307.jpg,520,520,left_foot,140,188,229,413,right_foot,277,99,370,339
10072.jpg,520,520,left_foot,0,0,0,0,right_foot,178,53,339,433
8210.jpg,520,520,left_foot,0,0,0,0,right_foot,96,56,299,501
9308.jpg,520,520,left_foot,158,20,374,458,right_foot,0,0,0,0
16388.jpg,520,520,left_foot,0,0,0,0,right_foot,217,78,344,388
16762.jpg,520,520,left_foot,162,83,290,475,right_foot,0,0,0,0
8442.jpg,520,520,left_foot,163,283,236,460,right_foot,246,210,320,386
16839.jpg,520,520,left_foot,0,0,0,0,right_foot,181,64,337,501
9309.jpg,520,520,left_foot,77,99,164,248,right_foot,312,168,426,306
8530.jpg,520,520,left_foot,158,92,256,313,right_foot,291,96,381,313
8211.jpg,520,520,left_foot,13,89,223,381,right_foot,232,108,500,386
9310.jpg,520,520,left_foot,343,170,454,391,right_foot,0,0,0,0
16389.jpg,520,520,left_foot,110,64,242,361,right_foot,291,76,424,375
8443.jpg,520,520,left_foot,240,55,445,501,right_foot,0,0,0,0
10006.jpg,520,520,left_foot,0,0,0,0,right_foot,177,109,300,404
9311.jpg,520,520,left_foot,363,52,484,301,right_foot,0,0,0,0
8212.jpg,520,520,left_foot,100,30,281,497,right_foot,0,0,0,0
8531.jpg,520,520,left_foot,0,0,0,0,right_foot,130,11,309,467
16390.jpg,520,520,left_foot,0,0,0,0,right_foot,145,16,264,313
16764.jpg,520,520,left_foot,0,0,0,0,right_foot,221,140,277,244
16391.jpg,520,520,left_foot,0,0,0,0,right_foot,245,278,280,378
10007.jpg,520,520,left_foot,165,165,246,398,right_foot,257,214,337,422
8532.jpg,520,520,left_foot,0,0,0,0,right_foot,165,11,344,435
10073.jpg,520,520,left_foot,67,59,249,443,right_foot,228,75,419,481
9314.jpg,520,520,left_foot,122,369,190,498,right_foot,322,357,379,501
16392.jpg,520,520,left_foot,97,38,250,481,right_foot,255,59,413,487
10074.jpg,520,520,left_foot,104,81,240,394,right_foot,282,96,413,425
8533.jpg,520,520,left_foot,179,18,353,442,right_foot,0,0,0,0
8445.jpg,520,520,left_foot,124,222,238,449,right_foot,287,243,388,491
10008.jpg,520,520,left_foot,56,323,147,491,right_foot,259,336,329,494
10103.jpg,520,520,left_foot,188,268,267,437,right_foot,271,183,351,351
10075.jpg,520,520,left_foot,0,0,0,0,right_foot,219,55,331,323
16765.jpg,520,520,left_foot,111,104,223,380,right_foot,342,154,450,436
16393.jpg,520,520,left_foot,0,0,0,0,right_foot,159,39,330,457
14047.jpg,520,520,left_foot,0,0,0,0,right_foot,76,46,240,501
10009.jpg,520,520,left_foot,0,0,0,0,right_foot,112,11,458,501
14078.jpg,520,520,left_foot,0,0,0,0,right_foot,65,211,225,501
14279.jpg,520,520,left_foot,142,73,291,439,right_foot,0,0,0,0
9315.jpg,520,520,left_foot,122,51,256,274,right_foot,293,74,429,321
10076.jpg,520,520,left_foot,183,260,239,389,right_foot,261,227,325,354
10077.jpg,520,520,left_foot,376,85,501,368,right_foot,0,0,0,0
8534.jpg,520,520,left_foot,341,290,448,501,right_foot,0,0,0,0
8447.jpg,520,520,left_foot,250,131,470,497,right_foot,13,11,179,377
15491.jpg,520,520,left_foot,89,67,266,501,right_foot,287,70,473,500
9317.jpg,520,520,left_foot,194,278,283,440,right_foot,0,0,0,0
16394.jpg,520,520,left_foot,47,40,238,476,right_foot,297,32,469,430
16767.jpg,520,520,left_foot,128,71,354,394,right_foot,0,0,0,0
10078.jpg,520,520,left_foot,0,0,0,0,right_foot,68,76,214,350
10010.jpg,520,520,left_foot,25,18,214,433,right_foot,297,34,487,433
10079.jpg,520,520,left_foot,0,0,0,0,right_foot,118,45,263,407
9318.jpg,520,520,left_foot,0,0,0,0,right_foot,55,11,358,501
10080.jpg,520,520,left_foot,0,0,0,0,right_foot,133,97,272,335
10011.jpg,520,520,left_foot,0,0,0,0,right_foot,126,124,211,358
14281.jpg,520,520,left_foot,0,0,0,0,right_foot,37,24,215,448
14048.jpg,520,520,left_foot,51,218,165,464,right_foot,369,199,480,449
9319.jpg,520,520,left_foot,72,118,164,337,right_foot,0,0,0,0
8448.jpg,520,520,left_foot,26,115,210,499,right_foot,228,15,398,397
10081.jpg,520,520,left_foot,363,163,458,386,right_foot,0,0,0,0
16395.jpg,520,520,left_foot,203,272,250,374,right_foot,274,180,313,277
10082.jpg,520,520,left_foot,0,0,0,0,right_foot,74,292,131,430
8535.jpg,520,520,left_foot,0,0,0,0,right_foot,54,55,234,501
16396.jpg,520,520,left_foot,0,0,0,0,right_foot,174,57,356,501
10012.jpg,520,520,left_foot,52,54,234,421,right_foot,283,58,460,422
10083.jpg,520,520,left_foot,0,0,0,0,right_foot,220,46,379,391
14282.jpg,520,520,left_foot,249,42,421,476,right_foot,0,0,0,0
8449.jpg,520,520,left_foot,230,11,501,501,right_foot,0,0,0,0
10084.jpg,520,520,left_foot,225,187,309,379,right_foot,0,0,0,0
14283.jpg,520,520,left_foot,0,0,0,0,right_foot,56,57,256,325
16397.jpg,520,520,left_foot,97,121,184,353,right_foot,316,124,405,350
16768.jpg,520,520,left_foot,124,127,228,422,right_foot,253,127,369,428
8451.jpg,520,520,left_foot,0,0,0,0,right_foot,98,219,145,336
14284.jpg,520,520,left_foot,0,0,0,0,right_foot,117,16,290,401
14050.jpg,520,520,left_foot,0,0,0,0,right_foot,123,25,277,445
16398.jpg,520,520,left_foot,161,63,345,501,right_foot,0,0,0,0
14285.jpg,520,520,left_foot,103,81,310,501,right_foot,0,0,0,0
10085.jpg,520,520,left_foot,152,260,221,404,right_foot,246,145,316,318
11679.jpg,520,520,left_foot,111,82,204,265,right_foot,306,177,383,332
10104.jpg,520,520,left_foot,276,103,364,284,right_foot,0,0,0,0
16034.jpg,520,520,left_foot,50,35,204,456,right_foot,283,47,443,461
16399.jpg,520,520,left_foot,0,0,0,0,right_foot,144,36,328,449
8536.jpg,520,520,left_foot,152,164,246,370,right_foot,246,172,326,386
14051.jpg,520,520,left_foot,0,0,0,0,right_foot,67,96,265,461
16769.jpg,520,520,left_foot,203,81,342,437,right_foot,0,0,0,0
16820.jpg,520,520,left_foot,0,0,0,0,right_foot,113,40,302,490
14680.jpg,520,520,left_foot,0,0,0,0,right_foot,108,172,204,410
10105.jpg,520,520,left_foot,0,0,0,0,right_foot,60,262,176,498
8236.jpg,520,520,left_foot,139,72,236,290,right_foot,257,91,364,318
14083.jpg,520,520,left_foot,61,234,153,385,right_foot,285,184,379,355
8245.jpg,520,520,left_foot,176,88,314,341,right_foot,307,81,435,341
14686.jpg,520,520,left_foot,64,268,189,501,right_foot,296,267,426,501
14084.jpg,520,520,left_foot,0,0,0,0,right_foot,42,120,204,413
8246.jpg,520,520,left_foot,11,37,198,491,right_foot,318,28,501,501
14687.jpg,520,520,left_foot,78,162,185,370,right_foot,340,162,428,369
14689.jpg,520,520,left_foot,142,53,334,344,right_foot,0,0,0,0
14690.jpg,520,520,left_foot,0,0,0,0,right_foot,74,280,172,501
8248.jpg,520,520,left_foot,176,285,243,427,right_foot,274,279,341,426
8249.jpg,520,520,left_foot,134,109,387,501,right_foot,0,0,0,0
14085.jpg,520,520,left_foot,184,83,288,386,right_foot,286,71,345,228
14691.jpg,520,520,left_foot,98,154,201,377,right_foot,327,146,421,392
8250.jpg,520,520,left_foot,0,0,0,0,right_foot,11,19,219,491
8252.jpg,520,520,left_foot,0,0,0,0,right_foot,151,156,302,501
14086.jpg,520,520,left_foot,119,203,319,501,right_foot,0,0,0,0
8253.jpg,520,520,left_foot,262,217,400,461,right_foot,0,0,0,0
14693.jpg,520,520,left_foot,117,183,217,472,right_foot,323,107,431,391
8254.jpg,520,520,left_foot,123,76,231,354,right_foot,263,72,380,360
8255.jpg,520,520,left_foot,224,56,393,423,right_foot,0,0,0,0
14087.jpg,520,520,left_foot,174,309,258,501,right_foot,268,314,358,501
14088.jpg,520,520,left_foot,0,0,0,0,right_foot,72,66,228,350
14429.jpg,520,520,left_foot,213,64,457,409,right_foot,0,0,0,0
8257.jpg,520,520,left_foot,267,48,421,387,right_foot,0,0,0,0
11680.jpg,520,520,left_foot,0,0,0,0,right_foot,185,43,408,369
14090.jpg,520,520,left_foot,168,139,268,391,right_foot,341,147,440,388
14091.jpg,520,520,left_foot,233,33,400,451,right_foot,0,0,0,0
14698.jpg,520,520,left_foot,34,174,177,497,right_foot,292,187,463,494
11634.jpg,520,520,left_foot,15,205,228,501,right_foot,293,194,485,501
15533.jpg,520,520,left_foot,107,12,311,377,right_foot,0,0,0,0
14695.jpg,520,520,left_foot,98,255,219,501,right_foot,332,252,457,501
14696.jpg,520,520,left_foot,87,39,248,350,right_foot,322,77,487,353
14697.jpg,520,520,left_foot,290,90,411,370,right_foot,0,0,0,0
14093.jpg,520,520,left_foot,369,103,501,499,right_foot,0,0,0,0
14699.jpg,520,520,left_foot,0,0,0,0,right_foot,40,115,159,406
14700.jpg,520,520,left_foot,243,120,400,361,right_foot,378,163,491,469
12115.jpg,520,520,left_foot,103,126,219,416,right_foot,317,144,462,415
14703.jpg,520,520,left_foot,312,63,454,413,right_foot,0,0,0,0
14704.jpg,520,520,left_foot,219,151,386,338,right_foot,0,0,0,0
14096.jpg,520,520,left_foot,178,97,454,249,right_foot,252,141,346,257
14705.jpg,520,520,left_foot,0,0,0,0,right_foot,25,178,99,409
14097.jpg,520,520,left_foot,0,0,0,0,right_foot,120,48,298,428
14098.jpg,520,520,left_foot,212,178,299,323,right_foot,333,116,388,281
14707.jpg,520,520,left_foot,163,244,234,424,right_foot,283,238,354,418
14099.jpg,520,520,left_foot,129,128,247,395,right_foot,326,131,444,392
9437.jpg,520,520,left_foot,191,208,265,409,right_foot,264,124,340,314
14709.jpg,520,520,left_foot,48,120,181,428,right_foot,225,114,353,407
9438.jpg,520,520,left_foot,0,0,0,0,right_foot,179,32,455,422
14710.jpg,520,520,left_foot,255,91,357,270,right_foot,0,0,0,0
14100.jpg,520,520,left_foot,102,340,234,501,right_foot,344,100,446,319
14102.jpg,520,520,left_foot,0,0,0,0,right_foot,124,67,239,398
9441.jpg,520,520,left_foot,0,0,0,0,right_foot,63,87,488,460
14103.jpg,520,520,left_foot,240,76,409,428,right_foot,0,0,0,0
9442.jpg,520,520,left_foot,106,108,228,413,right_foot,205,135,339,404
14104.jpg,520,520,left_foot,0,0,0,0,right_foot,44,143,163,485
14105.jpg,520,520,left_foot,0,0,0,0,right_foot,215,170,339,461
9443.jpg,520,520,left_foot,181,170,245,301,right_foot,285,170,346,296
9444.jpg,520,520,left_foot,0,0,0,0,right_foot,112,11,288,373
14106.jpg,520,520,left_foot,95,82,236,398,right_foot,261,107,431,398
9445.jpg,520,520,left_foot,74,90,213,413,right_foot,310,112,461,445
16554.jpg,520,520,left_foot,202,219,462,316,right_foot,0,0,0,0
9446.jpg,520,520,left_foot,135,44,235,271,right_foot,267,47,365,292
16555.jpg,520,520,left_foot,0,0,0,0,right_foot,61,128,187,497
9447.jpg,520,520,left_foot,0,0,0,0,right_foot,199,132,286,319
16556.jpg,520,520,left_foot,131,60,308,446,right_foot,0,0,0,0
16557.jpg,520,520,left_foot,141,41,362,478,right_foot,0,0,0,0
9448.jpg,520,520,left_foot,121,76,245,314,right_foot,267,84,401,332
16558.jpg,520,520,left_foot,267,38,416,490,right_foot,0,0,0,0
16559.jpg,520,520,left_foot,0,0,0,0,right_foot,234,132,362,422
9449.jpg,520,520,left_foot,126,82,249,316,right_foot,246,78,360,326
9450.jpg,520,520,left_foot,0,0,0,0,right_foot,199,38,358,424
16560.jpg,520,520,left_foot,123,65,278,448,right_foot,300,65,461,449
9451.jpg,520,520,left_foot,0,0,0,0,right_foot,209,13,351,424
9452.jpg,520,520,left_foot,0,0,0,0,right_foot,122,37,266,382
9453.jpg,520,520,left_foot,0,0,0,0,right_foot,271,17,482,446
16562.jpg,520,520,left_foot,0,0,0,0,right_foot,134,31,375,501
9454.jpg,520,520,left_foot,0,0,0,0,right_foot,199,177,298,412
9455.jpg,520,520,left_foot,373,356,438,495,right_foot,0,0,0,0
9456.jpg,520,520,left_foot,0,0,0,0,right_foot,154,11,407,487
11681.jpg,520,520,left_foot,184,127,265,314,right_foot,259,188,333,374
9458.jpg,520,520,left_foot,0,0,0,0,right_foot,40,172,151,467
16563.jpg,520,520,left_foot,180,29,347,467,right_foot,0,0,0,0
16564.jpg,520,520,left_foot,80,129,263,501,right_foot,256,100,427,501
9460.jpg,520,520,left_foot,158,34,319,425,right_foot,0,0,0,0
16565.jpg,520,520,left_foot,70,58,229,445,right_foot,0,0,0,0
9461.jpg,520,520,left_foot,34,11,396,461,right_foot,0,0,0,0
9462.jpg,520,520,left_foot,0,0,0,0,right_foot,173,64,284,320
9463.jpg,520,520,left_foot,214,148,310,362,right_foot,0,0,0,0
16567.jpg,520,520,left_foot,319,55,470,433,right_foot,0,0,0,0
16041.jpg,520,520,left_foot,337,143,446,460,right_foot,0,0,0,0
9464.jpg,520,520,left_foot,168,208,278,389,right_foot,355,204,456,386
9465.jpg,520,520,left_foot,90,11,464,501,right_foot,0,0,0,0
16042.jpg,520,520,left_foot,234,183,396,394,right_foot,0,0,0,0
9466.jpg,520,520,left_foot,0,0,0,0,right_foot,171,131,341,501
9467.jpg,520,520,left_foot,132,125,275,410,right_foot,342,139,481,410
9468.jpg,520,520,left_foot,145,160,351,501,right_foot,0,0,0,0
16043.jpg,520,520,left_foot,119,145,225,451,right_foot,329,165,479,501
9469.jpg,520,520,left_foot,0,0,0,0,right_foot,156,16,391,373
14302.jpg,520,520,left_foot,136,27,269,345,right_foot,257,30,387,345
14303.jpg,520,520,left_foot,359,85,493,368,right_foot,0,0,0,0
9471.jpg,520,520,left_foot,292,101,408,268,right_foot,0,0,0,0
14304.jpg,520,520,left_foot,144,108,254,358,right_foot,0,0,0,0
9472.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,161,436
14305.jpg,520,520,left_foot,192,86,246,211,right_foot,258,89,307,217
14307.jpg,520,520,left_foot,153,200,229,390,right_foot,237,200,312,378
14308.jpg,520,520,left_foot,0,0,0,0,right_foot,125,79,397,501
9473.jpg,520,520,left_foot,132,141,238,358,right_foot,270,132,375,356
14309.jpg,520,520,left_foot,44,157,138,371,right_foot,294,161,452,341
14311.jpg,520,520,left_foot,284,126,399,376,right_foot,0,0,0,0
